node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
79,7.1 图的定义和术语,3,图是由顶点集合V和边集合E组成的数据结构,表示多对多的元素关系|G=(V,E)|顶点|边|度|邻接|路径,图|顶点|边|邻接|路径,[],邻接矩阵与邻接表的混淆|有向图度的计算|完全图边数公式,图的基本操作|图的算法设计,线性表和树的基本概念
97,7.6.1 从某个源点到其余各顶点的最短路径,4,求带权图中某一顶点到其他所有顶点的最短路径问题,Dijkstra算法|贪心策略|路径数组|距离数组|前驱数组,Dijkstra算法|最短路径|[],Dijkstra不适用于负权边|贪心选择的正确性,单源最短路径的应用,最短路径概念
98,7.6.2 每一对顶点之间的最短路径,4,求带权图中任意两顶点间最短路径的问题,Floyd算法|动态规划|邻接矩阵|路径矩阵,Floyd算法|全源最短路径|[],Floyd与Dijkstra复杂度混淆|路径矩阵初始化错误,全源最短路径的应用,单源最短路径和矩阵运算
100,8.1 概述,3,动态存储管理研究程序运行时内存分配与回收的基本问题,存储分配|内存管理|碎片|外碎片|内碎片,动态存储管理|存储分配|[],动态与静态存储混淆|内存碎片的概念,存储分配的基本方法,操作系统和程序运行环境
101,8.2 可利用空间表及分配方法,3,操作系统管理空闲内存块的数据结构和分配策略,首次拟合法|最佳拟合法|最差拟合法|可利用空间表,[][],三种分配策略的性能差异|首次拟合与最佳拟合混淆,内存分配策略的选择,动态存储管理概述
102,8.3 边界标识法,3,在每个内存块首尾设置标识符以区分空闲块和占用块的存储管理方法,头部|尾部|空闲标志|占用标志|边界标识,[][],边界标识与伙伴系统混淆|首尾标识的作用,边界标识法的内存回收,可利用空间表及分配方法
103,8.3.1 可利用空间表的结构,4,边界标识法中空闲块的组织结构包含块头块尾和指针,块头|块尾|size|space|link,可利用空间表|循环链表|[],空闲块与占用块标识混淆|指针连接方式,可利用空间表的初始化,边界标识法基本概念
104,8.3.2 分配算法,4,从可利用空间表中找到合适空闲块进行内存分配的方法,首次拟合|最佳拟合|最差拟合|分割空闲块,[][],分配后空闲块处理错误|内存对齐问题,分配算法的性能分析,可利用空间表结构
105,8.3.3 回收算法,4,释放占用块并将其与相邻空闲块合并回收的过程,邻接检查|前向合并|后向合并|双向合并,[][],合并条件判断错误|回收时指针调整遗漏,回收算法的四种情况,分配算法和边界标识法
106,8.4 伙伴系统,3,将内存块按2的幂次划分并通过伙伴关系管理的存储分配方法,伙伴块|二进制分裂|伙伴对|2的幂次,伙伴系统|[],伙伴关系与邻接关系混淆|分裂和合并的条件,伙伴系统的内存管理,边界标识法和动态存储管理
107,8.4.1 可利用空间表的结构,4,伙伴系统中按块大小组织的可利用空间表结构,AVAIL数组|大小类|2的幂次|双向链表,[][],各大小类链表的组织方式|空闲块大小分类错误,伙伴系统的初始化,伙伴系统基本概念
108,8.4.2 分配算法,4,在伙伴系统中按请求大小寻找或分裂空闲块的分配方法,向上取整|寻找空闲块|分裂空闲块|递归分裂,[][],分配时未考虑对齐|分裂方向错误,伙伴系统的分配策略,可利用空间表结构
109,8.4.3 回收算法,4,释放块与其伙伴块合并回收的过程仅当伙伴空闲时合并,伙伴判断|递归合并|大小类调整,[][],伙伴块判定错误|合并后的大小类处理,回收时伙伴块的查找,分配算法和伙伴关系
110,8.5 无用单元收集,3,回收程序中不再使用的存储单元以避免内存泄漏的技术,引用计数|标记清除|三色标记|垃圾回收,无用单元|垃圾回收|GC|[],引用计数循环引用问题|标记清除的停顿问题,无用单元收集的算法,动态存储管理基本概念
111,8.6 存储紧缩,3,将所有占用块移动到内存一端以消除碎片的技术,碎片整理|移动占用块|连续空间|存储紧缩,[][],紧缩时指针更新错误|紧缩开销评估,存储紧缩的实现方法,无用单元收集和碎片管理
112,9 查找,2,根据给定关键字在数据集合中确定特定元素的过程是数据处理的基本操作,查找表|关键字|静态查找|动态查找|查找成功|查找失败,[][],查找与检索概念混淆|成功与失败的判定,查找算法的性能分析,数据结构基本概念
113,9.1 静态查找表,3,仅进行查找操作而不进行插入删除的查找表数据集合固定,顺序查找|折半查找|分块查找|索引顺序表,静态查找表|[],静态与动态查找表混淆|不同查找方法的适用条件,静态查找表的组织方式,查找的基本概念
114,9.1.1 顺序表的查找,4,在顺序存储的线性表中逐个元素比较的查找方法适用于无序表,顺序查找|比较次数|平均查找长度,顺序查找|ASL|O(n)|[],哨兵优化的原理|比较次数计算错误,顺序查找的时间复杂度分析,静态查找表概念
115,9.1.2 有序表的查找,4,在有序顺序表中利用有序性进行折半查找的方法仅适用于顺序存储,折半查找|mid值计算|查找区间|判定树,折半查找|ASL|[],折半查找不适用于链表|mid计算方式混淆|查找区间更新错误,折半查找的时间复杂度和判定树,顺序表查找和有序表特性
116,9.1.3 静态树表的查找,4,在给定查找概率不等时构造最优二叉树进行查找的方法,静态最优查找树|查找概率|树的带权路径长度|WPL,静态最优查找树|ASL|[],最优查找树与平衡二叉树混淆|概率分布的影响,静态最优查找树的构造,折半查找和二叉树
117,9.1.4 索引顺序表的查找,4,在索引顺序表上先查索引再在块内顺序查找的方法即分块查找,索引表|块内顺序查找|块间有序|分块,分块查找|ASL|[],索引表与数据表关系混淆|块大小对性能的影响,分块查找的性能分析,顺序查找和折半查找
118,9.2 动态查找表,3,在查找过程中可进行插入删除操作的查找表数据集合动态变化,二叉排序树|平衡二叉树|B树|B+树|键树,动态查找表|[],动态查找与静态查找的操作差异|查找失败时的插入位置,动态查找表的组织方式,静态查找表和二叉树
119,9.2.1 二叉排序树和平衡二叉树,4,二叉排序树左子树关键字小于根小于右子树平衡二叉树保证左右子树高度差不超过1,二叉排序树|BST|AVL树|平衡因子|旋转,二叉排序树|平衡二叉树|LL|RR|LR|RL|[],BST退化为链表|AVL旋转操作错误|平衡因子计算错误,二叉排序树和AVL树的应用,二叉树和动态查找表
120,9.2.2 B_树和B+树,4,B树是多路平衡查找树每个结点含多个关键字和子树指针,B树|B+树|阶数|关键字数|分裂|合并,B树|B+树|[],B树与B+树区别混淆|分裂合并条件错误|阶数m与关键字数关系,B树和B+树的应用场景,平衡二叉树和多路查找
121,9.2.3 键树,4,从根到叶子路径表示一个关键字的树形结构用于字符串查找,键树|双链树|Trie树|叶结点|分支结点,键树|Trie|[],键树与二叉排序树混淆|双链树的结点结构,键树在字符串检索中的应用,二叉树和多路查找树
122,9.3 哈希表,3,通过哈希函数直接计算存储位置实现快速查找的数据结构,哈希函数|冲突|同义词|哈希表|装填因子,哈希表|散列表|[],哈希表与查找表混淆|冲突不可避免的认识错误,哈希表的设计原则,动态查找表和查找概念
123,9.3.1 什么是哈希表,4,根据关键字通过哈希函数直接得到存储地址的查找表理想情况下可O1查找,哈希函数|地址|冲突|同义词词表,哈希表|散列|[],哈希函数必须是满射|冲突处理是必须的,哈希表的基本原理,哈希表概念
124,9.3.2 哈希函数的构造方法,4,设计哈希函数使关键字均匀分布到地址空间的方法,直接定址法|数字分析法|平方取中法|折叠法|除留余数法,哈希函数构造|[],除留余数法中p的选取|不同构造方法的适用场景,哈希函数的选取原则,哈希表基本概念和数论
125,9.3.3 处理冲突的方法,4,解决不同关键字映射到同一地址的冲突的方法,开放定址法|链地址法|再哈希法|线性探测|二次探测|双哈希,冲突处理|探测序列|[],开放定址法与链地址法混淆|线性探测的聚集问题|探测步长选择,冲突处理方法的比较,哈希函数构造方法
126,9.3.4 哈希表的查找及其分析,4,分析哈希表查找成功和失败的平均查找长度的方法,装填因子|成功ASL|失败ASL|探测次数,平均查找长度|装填因子|[],成功与失败ASL计算混淆|装填因子对性能影响|ASL估算错误,哈希表查找效率分析,哈希函数和冲突处理方法
