node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
13,2.3 线性表的链式表示和实现,3,线性表的链式存储通过指针将数据元素链接起来，不要求地址连续，支持动态内存分配。,指针链接 | 动态分配 | 不连续存储 | 头指针 | 结点,链表 | 指针 | 结点 | 头指针 | 动态分配,[],混淆头指针与头结点；不理解带头结点与不带头结点的区别,不涉及循环链表和双向链表的具体实现,需掌握顺序表的实现和指针基础
14,2.3.1 线性链表,4,单链表是最基本的链式存储结构，每个结点包含数据域和指针域，通过指针将各结点串联成链。,数据域 | 指针域 | 头结点 | 尾结点 | 单向链接,单链表 | 头结点 | 数据域 | 指针域,[],操作链表时忘记处理头结点；指针操作顺序错误导致断链,不涉及循环链表和双向链表,需先理解链式表示的基本原理
15,2.3.2 循环链表,4,循环链表是将单链表中最后一个结点的指针域指向头结点，形成环形结构，便于从任意结点遍历整个链表。,尾结点指向头结点 | 环形结构 | 可从任意结点遍历,循环链表 | 环形结构 | 尾结点,[],判断链表结束的条件错误（应判next==头结点而非NULL）,不涉及双向链表和链表的具体应用,需先掌握单链表的结构和操作
16,2.3.3 双向链表,4,双向链表每个结点包含两个指针域，分别指向前驱和后继结点，支持双向遍历，提高了某些操作的效率。,前驱指针 | 后继指针 | 双向遍历 | 结点结构更复杂,双向链表 | 前驱指针 | 后继指针,[],插入删除操作时忘记处理两个方向的指针；指针操作顺序错误,不涉及多链表和非线性结构,需先掌握单链表和循环链表
17,2.4 一元多项式的表示及相加,3,"一元多项式可用线性表表示，非零项可用（系数,指数）对存储，多项式相加对应线性表的合并操作。",多项式表示 | 系数指数对 | 线性表合并 | 非零项存储,多项式 | 系数 | 指数 | 项,[],未正确处理指数相同项的系数相加；忽略零系数项,不涉及多元多项式和符号计算,需掌握线性表的顺序和链式存储
19,3.1 栈,3,栈是限定仅在表尾进行插入和删除操作的线性表，遵循后进先出（LIFO）原则，栈顶为操作位置。,后进先出 | 栈顶 | 栈底 | 入栈 | 出栈,栈 | LIFO | 栈顶 | 栈底 | 入栈 | 出栈,[],混淆栈顶与栈底；在栈中间进行插入删除操作,不涉及栈的具体实现和应用,需掌握线性表的基本概念和操作
20,3.1.1 抽象数据类型栈的定义,4,栈的ADT定义包括数据对象（元素集合）、关系（后进先出）和操作集（初始化/入栈/出栈/判空/取栈顶等）。,数据对象 | LIFO关系 | 操作集（InitStack/Push/Pop/GetTop/IsEmpty）,ADT Stack | InitStack | Push | Pop | GetTop,[],忘记定义栈的判空操作；忽略栈满的处理,不涉及栈的具体存储实现,需先理解栈的基本概念
21,3.1.2 栈的表示和实现,4,栈可用顺序存储（顺序栈）或链式存储（链栈）实现，顺序栈用数组和栈顶指针，链栈用单链表。,顺序栈 | 链栈 | 栈顶指针top | 数组实现 | 链表实现,顺序栈 | 链栈 | top指针,[顺序栈栈空：top==-1 | 栈满：top==MaxSize-1],栈满时继续入栈导致溢出；链栈判空条件错误,不涉及栈的顺序存储和链式存储的具体实现；不涉及栈的应用场景,需掌握栈的ADT定义和线性表存储
22,3.2 栈的应用举例,3,栈在数制转换、括号匹配、表达式求值、迷宫求解、递归实现等方面有广泛应用，利用LIFO特性解决特定问题。,数制转换 | 括号匹配 | 表达式求值 | 迷宫求解 | 递归,数制转换 | 括号匹配 | 表达式求值 | 递归,[],不了解栈在不同场景中的应用模式,不涉及队列和其他线性结构应用,需掌握栈的基本结构和操作
23,3.2.1 数制转换,4,将十进制数转换为其他进制数时，利用栈保存余数，利用LIFO特性逆序输出结果，实现进制转换。,除基取余法 | 余数入栈 | 逆序输出,数制转换 | 除基取余 | LIFO,N=N div d | 余数R入栈,未利用栈的LIFO特性导致输出顺序错误,不涉及浮点数转换和非整数进制,需掌握栈的基本操作
24,3.2.2 括号匹配的检验,4,利用栈检验表达式中括号是否匹配，遇左括号入栈，遇右括号检查栈顶是否匹配并出栈。,左括号入栈 | 右括号匹配出栈 | 栈空检查,括号匹配 | 左括号 | 右括号 | 栈,[],右括号多余时栈空未处理；左括号多余时未检测栈非空,不涉及其他符号匹配和语法分析,需掌握栈的入栈出栈操作
25,3.2.3 行编辑程序,4,行编辑程序使用栈处理输入文本，遇'#'删除当前行，遇'@'退回到上一行，利用栈的LIFO特性实现文本编辑。,'#'退格 | '@'退行 | 逐行入栈 | 栈处理,行编辑 | '#'退格符 | '@'退行符,[],未正确处理退格和退行的边界条件,不涉及全屏编辑和光标控制,需掌握栈的基本操作和应用
26,3.2.4 迷宫求解,4,利用栈实现迷宫的深度优先搜索，将路径入栈，遇到死胡同时回溯出栈，直到找到出口或搜索失败。,DFS | 路径入栈 | 回溯出栈 | 死胡同处理,迷宫 | DFS | 回溯 | 路径栈,[],回溯时未正确出栈；未标记已访问位置导致死循环,不涉及广度优先搜索和最短路径,需掌握栈的操作和深度优先搜索概念
27,3.2.5 表达式求值,4,利用栈实现表达式求值，操作数栈和运算符栈配合，根据运算符优先级决定入栈或计算，支持中缀表达式。,操作数栈 | 运算符栈 | 优先级比较 | 中缀表达式,表达式求值 | 操作数栈 | 运算符栈 | 优先级,[],运算符优先级判断错误；括号处理不当导致计算顺序错误,不涉及后缀表达式转换和复杂表达式解析,需掌握栈的基本操作和运算符优先级
28,3.3 栈与递归的实现,3,递归函数的实现依赖系统栈，每次递归调用将局部变量和返回地址压栈，返回时弹栈恢复现场，栈深度影响空间消耗。,系统栈 | 递归调用栈 | 局部变量 | 返回地址 | 栈深度,递归 | 系统栈 | 调用栈 | 栈深度,递归空间复杂度=O(栈深度),未理解递归的栈实现机制；未考虑递归深度过大导致栈溢出,不涉及非递归算法转换和尾递归优化,需掌握栈的结构和递归的基本概念
29,3.4 队列,3,队列是限定在一端插入另一端删除的线性表，遵循先进先出（FIFO）原则，分为队头和队尾。,先进先出 | 队头 | 队尾 | 入队 | 出队,队列 | FIFO | 队头 | 队尾 | 入队 | 出队,[],混淆队头与队尾；在队列中间进行插入删除操作,不涉及队列的具体实现和应用,需掌握线性表和栈的基本概念
30,3.4.1 抽象数据类型队列的定义,4,队列ADT定义包括数据对象（元素集合）、关系（FIFO）和操作集（初始化/入队/出队/判空/取队头等）。,数据对象 | FIFO关系 | 操作集（InitQueue/EnQueue/DeQueue/GetHead/IsEmpty）,ADT Queue | InitQueue | EnQueue | DeQueue | GetHead,[],忘记定义队列的判空操作；忽略队满的处理,不涉及队列的具体存储实现,需先理解队列的基本概念
31,3.4.2 链队列——队列的链式表示和实现,4,链队列用单链表实现队列，队头指针指向头结点，队尾指针指向最后一个结点，支持动态扩展。,队头指针front | 队尾指针rear | 动态分配 | 无队满问题,链队列 | front指针 | rear指针,[],链队列判空条件混淆（front==rear指向头结点）,不涉及顺序存储和循环队列,需掌握队列的ADT定义和链表基础
32,3.4.3 循环队列——队列的顺序表示和实现,4,循环队列用数组实现队列，通过取模运算使存储空间循环使用，牺牲一个空间区分队空和队满。,循环数组 | 取模运算 | 队空/队满判断 | 空间牺牲,循环队列 | 数组 | 取模,队空：front==rear | 队满：(rear+1)%MaxSize==front,队空和队满的判断条件混淆；未使用取模运算导致数组越界,不涉及链式队列和优先队列,需掌握顺序队列和队列的ADT定义
33,3.5 离散事件模拟,3,离散事件模拟利用队列按时间顺序处理事件，模拟现实系统中离散事件的发生和处理过程。,事件队列 | 时间驱动 | 事件处理 | 模拟系统,离散事件 | 事件队列 | 时间驱动,[],未正确理解事件的时间顺序；事件调度逻辑错误,不涉及连续事件模拟和实时系统,需掌握队列的基本操作和应用
35,4.1 串类型的定义,3,"串(String)是由零个或多个字符组成的有限序列,是数据元素为字符的线性表。串长为串中字符个数,空串长度为0。",字符序列 | 有限序列 | 串长 | 空串 | 子串,串(String) | 串长(length) | 空串 | 子串(substring) | 主串 | 串相等,,将串与字符数组概念混淆;忽略空串和空格串的区别;子串位置从0还是1开始判断出错,不涉及串的具体存储实现和算法;不涉及模式匹配;不涉及字符编码(ASCII/Unicode)细节,线性表的基本概念和操作
36,4.2 串的表示和实现,3,串有三种主要存储方式:定长顺序存储、堆分配存储和块链存储。不同存储方式在空间和操作效率上各有特点。,定长顺序存储 | 堆分配存储 | 块链存储 | 动态分配 | 静态分配,顺序存储 | 堆分配(Heap) | 块链存储 | 动态内存分配,,混淆三种存储方式的适用场景;不理解堆分配与定长顺序存储的本质区别,不涉及串的具体操作算法(连接、截取等);不涉及模式匹配;不涉及存储结构的具体C语言实现细节,串类型定义与线性表顺序存储
37,4.2.1 定长顺序存储表示,4,"用固定长度数组存储串,数组长度在编译时确定。实际串长不超过数组最大长度MAXLEN,超出部分被截断。",固定长度数组 | MAXLEN | 截断处理 | 静态分配 | 存储密度,定长顺序存储 | MAXLEN | 截断(truncation),,不处理截断问题导致数据丢失;混淆实际串长与数组长度,不涉及堆分配和块链存储;不涉及串的动态扩容;不涉及模式匹配算法,串的存储概念和数组基础
38,4.2.2 堆分配存储表示,4,"在程序运行时通过malloc动态分配内存存储串,串长可变。需要手动管理内存,用完需free释放。",动态内存分配 | malloc/free | 串长可变 | 手动内存管理,堆分配(Heap Allocation) | malloc | free | 动态分配,,内存分配后不检查是否成功;忘记释放内存导致泄漏;野指针问题,不涉及定长顺序存储和块链存储;不涉及串的模式匹配;不涉及自动内存管理,定长顺序存储与C语言指针
39,4.2.3 串的块链存储表示,4,"将串用链表存储,每个节点存放若干个字符。节点大小影响存储密度和操作效率,需平衡空间与时间。",链表存储 | 节点大小 | 存储密度 | 剩余空间,块链存储 | 节点大小(node size) | 存储密度,,不理解节点大小对存储密度的影响;块链存储的插入删除操作复杂度分析错误,不涉及定长顺序存储和堆分配;不涉及串的模式匹配;不涉及链表的通用操作,链表基础与串的顺序存储
40,4.3 串的模式匹配算法,3,"在主串中查找子串(模式串)位置的过程,是串最重要的操作之一。主要有朴素算法和KMP算法。",模式匹配 | 朴素匹配 | KMP算法 | 前缀函数 | 失配处理,模式匹配(Pattern Matching) | 朴素算法(Brute Force) | KMP算法 | next数组 | nextval数组,,混淆朴素算法与KMP算法的时间复杂度;不理解next数组的物理含义,不涉及串的其他操作(连接、替换等);不涉及串的存储结构;不涉及多模式匹配,串的基本操作与子串概念
41,4.3.1 求子串位置的定位函数 Index(S,T,从主串S的第pos个字符起查找子串T首次出现的位置，若找到则返回位序号，否则返回0。朴素算法通过逐字符比较实现，最坏时间复杂度为O(n*m)。,逐字符比较 | 回溯 | 位置定位 | 最坏复杂度O(n*m),"从主串S的第pos个字符起查找子串T首次出现的位置。朴素算法逐字符比较,最坏时间复杂度O(n*m)。",逐字符比较 | 回溯 | 位置定位 | 最坏复杂度,定位函数 Index | 朴素模式匹配 | 回溯(backtracking),不涉及KMP算法的优化;不涉及串的存储结构;不涉及多模式匹配,回溯时i和j的移动逻辑搞混;最坏情况分析错误;忽略pos参数的含义
42,4.3.2 模式匹配的一种改进算法,4,"即KMP算法,利用已匹配信息避免回溯,通过next数组记录前缀后缀关系,将时间复杂度优化至O(n+m)。",next数组 | 前缀后缀 | 无回溯匹配 | O(n+m),KMP算法 | next数组 | 前缀函数(prefix function) | 最长相等前后缀,"next[j] = 0, 当j=1时 | next[j] = max{k | 1<k<j且T1...Tk-1 = Tj-k+1...Tj-1} | next[j] = 1, 其他情况",next数组的递推求解过程不理解;KMP算法中i不回溯的原因说不清;nextval数组与next数组的区别搞混,不涉及朴素算法的详细回溯过程;不涉及串的存储结构;不涉及多模式匹配算法,朴素模式匹配算法与前缀概念
43,4.4 串操作应用举例,3,"串的典型应用包括文本编辑和建立词索引表,展示了串操作在实际系统中的重要价值。",文本编辑 | 词索引 | 串操作综合应用,文本编辑(Text Editing) | 词索引表(Index Table),,不理解串操作与实际应用的联系;忽略算法效率对实际系统的影响,不涉及串的存储结构和模式匹配算法;不涉及文本编辑器的具体实现;不涉及自然语言处理,串的基本操作与模式匹配
44,4.4.1 文本编辑,4,"将文本作为字符流处理,支持插入、删除、查找替换等操作。利用串操作实现行编辑和字符定位。",字符流 | 行编辑 | 查找替换 | 光标定位,文本编辑 | 字符流(Character Stream) | 行缓冲,,忽略文本编辑中效率优化的重要性;不理解缓冲区的作用,不涉及串的存储结构和模式匹配;不涉及编辑器UI实现;不涉及文件系统操作,串的基本操作与文本处理概念
45,4.4.2 建立词索引表,4,"将文档中的关键词提取出来建立索引,记录每个词出现的位置。需要分词和位置记录。",关键词提取 | 位置记录 | 索引结构 | 分词,词索引表 | 关键词(Keyword) | 位置列表,,不理解索引的加速作用;忽略大小写处理和标点符号问题,不涉及串的存储结构和模式匹配;不涉及全文检索系统;不涉及中文分词,串操作与查找算法基础
47,5.1 数组的定义,3,"数组是线性表的推广,元素本身可以是数组,形成多维结构。数组元素可通过下标随机访问。",多维结构 | 下标访问 | 元素类型一致 | 固定长度,数组(Array) | 下标(Index) | 维度(Dimension) | 数组长度,,混淆数组与线性表的区别;不理解多维数组的逻辑结构,不涉及数组的存储实现;不涉及矩阵运算;不涉及稀疏数组,线性表的概念
48,5.2 数组的顺序表示和实现,3,"数组采用顺序存储,通过计算元素地址实现随机访问。行优先和列优先是两种不同的存储映射方式。",顺序存储 | 行优先 | 列优先 | 地址计算,行优先(Row-Major) | 列优先(Column-Major) | 存储映射,"LOC(i,j) = LOC(0,0) + (i*n + j) * size (行优先) | LOC(i,j) = LOC(0,0) + (j*m + i) * size (列优先)",行列优先的地址计算公式记混;数组起始下标是0还是1出错,不涉及矩阵压缩存储;不涉及稀疏矩阵;不涉及数组的动态分配,数组的定义与顺序存储概念
49,5.3 矩阵的压缩存储,3,"对特殊矩阵(对称、三角、对角矩阵)和稀疏矩阵采用压缩存储,节省空间。需掌握映射关系和三元组表。",特殊矩阵 | 稀疏矩阵 | 压缩存储 | 三元组,压缩存储 | 特殊矩阵 | 稀疏矩阵(Sparse Matrix) | 三元组(Triple),,不理解压缩存储的映射关系;稀疏矩阵转置的逻辑搞错,不涉及数组的一般顺序存储;不涉及广义表;不涉及矩阵的数值计算,数组顺序存储与地址计算
50,5.3.1 特殊矩阵,4,"对称矩阵、三角矩阵、对角矩阵等具有特殊结构的矩阵,可将二维数据映射到一维数组,避免存储重复元素。",对称矩阵 | 三角矩阵 | 对角矩阵 | 映射公式,对称矩阵 | 上三角 | 下三角 | 对角矩阵 | 带状矩阵,对称矩阵: k = i(i-1)/2 + j-1 (i>=j),映射公式下标从0还是1开始搞混;对称矩阵只存储上三角或下三角的选择不当,不涉及稀疏矩阵;不涉及矩阵的数值运算;不涉及广义表,矩阵压缩存储的概念
51,5.3.2 稀疏矩阵,4,"非零元素个数远少于矩阵元素总数的矩阵。采用三元组顺序表或十字链表存储,需特殊算法完成矩阵运算。",三元组表 | 十字链表 | 稀疏度 | 转置算法,三元组(Triple) | 十字链表 | 稀疏矩阵转置 | 快速转置,,稀疏矩阵转置时行列值交换出错;十字链表的链接关系搞混;不理解快速转置的时间复杂度优势,不涉及特殊矩阵的压缩存储;不涉及矩阵的数值计算;不涉及广义表,矩阵压缩存储基础与链表
52,5.4 广义表的定义,3,"广义表是线性表的推广,元素可以是原子或子表。广义表有长度和深度两个重要属性。",原子 | 子表 | 长度 | 深度 | 递归定义,广义表(Generalized List) | 原子(Atom) | 子表(Sublist) | 表头(Head) | 表尾(Tail),,混淆广义表与线性表;表头表尾的定义搞错;深度计算方法出错,不涉及广义表的存储结构;不涉及广义表的递归算法;不涉及m元多项式,线性表与递归概念
53,5.5 广义表的存储结构,3,"广义表用链式存储,节点分为原子节点和子表节点。头尾指针分别指向表头和表尾。",链式存储 | 头指针 | 尾指针 | 节点类型,广义表存储 | 头尾链表 | 扩展线性链表,,原子节点和子表节点的区分出错;表尾的含义理解错误(不是去掉第一个元素后剩余部分),不涉及广义表的递归算法;不涉及m元多项式;不涉及广义表的建立算法,广义表定义与链表基础
54,5.6 m元多项式的表示,3,"用广义表表示m元多项式,每个变量对应一层子表。可表示任意嵌套的多项式结构。",m元多项式 | 多层子表 | 变量嵌套,m元多项式(M-variate Polynomial) | 多项式广义表,,不理解多层嵌套结构;系数和变量的层次关系搞混,不涉及广义表的递归算法;不涉及多项式的运算;不涉及广义表的存储结构,广义表的存储结构
55,5.7 广义表的递归算法,3,"广义表的许多操作(求深度、复制、建立)都可用递归实现,递归终止条件为遇到原子节点。",递归算法 | 递归终止 | 原子节点 | 子表递归,递归算法(Recursive Algorithm) | 递归终止条件,,递归终止条件遗漏;递归过程中对表头表尾的处理不当,不涉及广义表的定义和存储结构;不涉及非递归实现;不涉及广义表的应用,广义表定义与递归编程基础
56,5.7.1 求广义表的深度,4,"广义表的深度是嵌套的最大层数,空表深度为1。原子深度为0,子表深度为各子表深度最大值加1。",深度定义 | 原子深度 | 子表深度 | 递归求解,广义表深度 | 递归求深度,depth(ls) = 1 若ls为空表 | depth(ls) = 0 若ls为原子 | depth(ls) = max{depth(sub_i)} + 1,空表深度是0还是1搞混;多层嵌套时最大深度计算错误,不涉及广义表的复制和建立;不涉及广义表的存储结构;不涉及非递归算法,广义表定义与递归概念
57,5.7.2 复制广义表,4,"复制广义表需递归复制每个节点,原子直接复制,子表递归复制其头尾。确保完全独立的副本。",递归复制 | 原子复制 | 子表复制 | 深拷贝,广义表复制 | 深拷贝(Deep Copy),,浅拷贝与深拷贝混淆;复制过程中指针指向原表节点导致共享,不涉及广义表的深度计算和建立;不涉及广义表的存储结构;不涉及非递归实现,广义表存储结构与递归
58,5.7.3 建立广义表的存储结构,4,"从广义表的书写形式(如(a,(b,c)))解析并建立链式存储结构。需处理嵌套括号和逗号分隔。",字符串解析 | 嵌套处理 | 括号匹配 | 节点创建,广义表建立 | 字符串解析,,括号匹配处理出错;嵌套层级追踪错误;原子与子表的判断逻辑不正确,不涉及广义表的深度计算和复制;不涉及广义表的存储结构;不涉及递归算法,广义表定义与字符串处理
60,6.1 树的定义和基本术语,3,"树是n个节点的有限集,有且仅有一个根节点,其余节点分为互不相交的子集(子树)。是重要的非线性结构。",根节点 | 子树 | 叶子节点 | 度 | 层次,树(Tree) | 根(Root) | 叶子(Leaf) | 度(Degree) | 层次(Level) | 深度 | 高度 | 双亲 | 孩子,,树的定义中n可以为0(空树)容易忽略;度的定义(节点的子树个数)搞混;叶子节点是度为0的节点,不涉及树的存储结构;不涉及二叉树;不涉及树的遍历和应用,线性表的概念
61,6.2 二叉树,3,"二叉树是每个节点最多有两个子树的树结构,左右子树有序。是树形结构的基础,有丰富的性质和应用。",左子树 | 右子树 | 有序结构 | 五种基本形态,二叉树(Binary Tree) | 左孩子(Left Child) | 右孩子(Right Child),,二叉树与度为2的树混淆;二叉树的左右子树不可交换,不涉及二叉树的具体定义和性质;不涉及二叉树的存储和遍历;不涉及树的其他结构,树的基本定义与术语
62,6.2.1 二叉树的定义,4,"二叉树是n个节点的有限集,或是空集,或由根节点和左右子树(均为二叉树)组成。有五种基本形态。",空二叉树 | 单节点 | 左子树 | 右子树 | 五种形态,二叉树定义 | 五种基本形态,,将二叉树等同于度为2的树;不理解左右子树的区分意义,不涉及二叉树的性质;不涉及二叉树的存储和遍历;不涉及树的其他结构,树的定义与二叉树概念引入
63,6.2.2 二叉树的性质,3,二叉树有重要数学性质:第i层最多2^(i-1)个节点;深度k最多2^k-1个节点;叶节点数=度2节点数+1等。,节点数上界 | 满二叉树 | 完全二叉树 | 叶度关系,性质1: n0=n2+1 | 性质2: 第i层最多2^(i-1) | 性质3: 深度k最多2^k-1,n0 = n2 + 1 | 第i层最多 2^(i-1) 个节点 | 深度为k的二叉树最多 2^k - 1 个节点,n0=n2+1的证明过程不理解;满二叉树与完全二叉树的区别搞混,不涉及二叉树的存储和遍历;不涉及完全二叉树的顺序存储;不涉及二叉树的应用,二叉树定义与计数基础
64,6.2.3 二叉树的存储结构,3,二叉树有顺序存储和链式存储两种方式。链式存储(二叉链表、三叉链表)更常用。,顺序存储 | 链式存储 | 二叉链表 | 三叉链表 | 空指针,顺序存储 | 二叉链表(Binary Linked List) | 三叉链表 | 空指针个数,"具有n个节点的二叉链表中,空指针数 = n+1",,顺序存储仅适用于完全二叉树;二叉链表中空指针个数计算错误,不涉及二叉树的遍历和线索化;不涉及树的存储结构;不涉及二叉树的应用
65,6.3 遍历二叉树和线索二叉树,3,"遍历是按某种顺序访问所有节点,有先序、中序、后序和层次遍历。线索二叉树利用空指针存储遍历信息。",先序遍历 | 中序遍历 | 后序遍历 | 层次遍历 | 线索化,遍历(Traversal) | 先序(Preorder) | 中序(Inorder) | 后序(Postorder) | 线索(Thread),,四种遍历顺序搞混;线索二叉树的线索指向规则出错,不涉及二叉树的定义和存储结构;不涉及树和森林的遍历;不涉及二叉树的应用,二叉树定义与存储结构
66,6.3.1 遍历二叉树,4,先序:根→左→右;中序:左→根→右;后序:左→右→根;层次:按层从上到下从左到右。递归或非递归实现。,递归遍历 | 非递归遍历 | 栈辅助 | 队列辅助,先序遍历 | 中序遍历 | 后序遍历 | 层次遍历,,递归实现与非递归实现的逻辑混淆;由先序+中序或后序+中序唯一确定二叉树的方法掌握不牢,不涉及线索二叉树;不涉及树和森林的遍历;不涉及二叉树的应用,二叉树定义与递归/栈/队列概念
67,6.3.2 线索二叉树,4,"利用n+1个空指针域存放前驱和后继信息,线索化后可不需栈实现遍历。ltag/rtag标记指针类型。",线索化 | ltag/rtag | 前驱线索 | 后继线索,线索二叉树(Threaded Binary Tree) | ltag | rtag | 中序线索化,,线索二叉树的线索指向规则不清晰;ltag=0表示孩子还是线索搞混,不涉及二叉树的遍历算法细节;不涉及树和森林;不涉及二叉树的应用,二叉树遍历与存储结构
68,6.4 树和森林,3,"森林是m棵互不相交的树的集合。树与二叉树可相互转换,森林也可转换为二叉树。",树→二叉树 | 森林→二叉树 | 左孩子右兄弟,树(Tree) | 森林(Forest) | 左孩子右兄弟表示法,,树到二叉树转换的对应关系不理解;森林转换后根节点的处理出错,不涉及树和森林的具体存储结构;不涉及遍历;不涉及等价问题和赫夫曼树,树的定义与二叉树基础
69,6.4.1 树的存储结构,4,树有双亲表示法、孩子表示法、孩子兄弟表示法(左孩子右兄弟)等存储方式。,双亲表示法 | 孩子表示法 | 孩子兄弟表示法,双亲表示法 | 孩子表示法 | 孩子兄弟表示法(Left-Child Right-Sibling),,三种存储方式的适用场景搞混;孩子兄弟表示法与二叉树的关系理解不清,不涉及树的遍历和应用;不涉及森林的存储;不涉及二叉树的存储,树的定义与线性表/链表
70,6.4.2 森林与二叉树的转换,4,"将森林中每棵树转换为二叉树(左孩子右兄弟),再将后续树的根作为前一棵树根的右孩子。",转换规则 | 左孩子右兄弟 | 根的右孩子,森林→二叉树转换,,转换后二叉树根节点的确定出错;左孩子右兄弟的对应关系搞混,不涉及树的存储结构;不涉及遍历;不涉及赫夫曼树和等价问题,树与二叉树的转换基础
71,6.4.3 树和森林的遍历,4,树的遍历有先根遍历和后根遍历。森林的遍历对应二叉树的先序和中序遍历。,先根遍历 | 后根遍历 | 森林遍历映射,先根遍历 | 后根遍历 | 森林遍历,,先根/后根遍历与二叉树遍历的对应关系搞混;森林遍历的递归终止条件出错,不涉及二叉树的遍历算法;不涉及线索二叉树;不涉及树的存储结构,树的定义与二叉树遍历
72,6.5 树与等价问题,3,"利用等价关系构造等价类,可用并查集(Union-Find)在树上实现,支持合并和查找操作。",等价关系 | 等价类 | 并查集 | 合并 | 查找,等价关系(Equivalence Relation) | 并查集(Union-Find) | 等价类,,等价关系的自反、对称、传递性混淆;并查集的合并和查找操作不理解,不涉及树的定义和存储;不涉及二叉树;不涉及赫夫曼树,集合与关系的基本概念
