node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
88,7.4 图的连通性问题,3,研究图中顶点间连通关系的相关问题包括连通分量和最小生成树,连通分量 | 生成树 | 最小生成树,[][],连通分量与生成树概念混淆|有向图与无向图连通性区别,最小生成树的构造,不涉及7.4 图的连通性问题的具体实现细节和扩展应用,
89,7.4.1 无向图的连通分量和生成树,4,无向图中极大连通子图称为连通分量连通图的生成树包含所有顶点且无回路,生成树 | 连通分量 | DFS或BFS,[][],连通分量与极小连通子图混淆|生成树边数公式,生成森林的概念,连通分量和生成树的定义,
90,7.4.2 有向图的强连通分量,4,有向图中任意两点互相可达的极大连通子图称为强连通分量,强连通分量 | 有向图 | 缩点,[][],强连通分量与弱连通混淆|有向图强连通判定,有向图的强连通分量算法,不涉及7.4.2 有向图的强连通分量的具体实现细节和扩展应用,
91,7.4.3 最小生成树,4,带权连通图中权值总和最小的生成树称为最小生成树,Prim算法 | Kruskal算法 | 贪心策略,MST,[][],Prim与Kruskal算法适用场景混淆|贪心策略的正确性证明,不涉及7.4.3 最小生成树的具体实现细节和扩展应用,生成树和贪心算法
92,7.4.4 关节点和重连通分量,4,图中删除该顶点后图不再连通的顶点称为关节点极大重连通子图称为重连通分量,割点 | 桥 | 连通度,[][],关节点与关边混淆|重连通分量判定错误,关节点的求解算法,不涉及7.4.4 关节点和重连通分量的具体实现细节和扩展应用,
93,7.5 有向无环图及其应用,3,有向无环图是不含回路的有向图常用于表示工程流程和任务调度,有向无环图 | 拓扑排序 | 关键路径,[][],DAG与有向树混淆|AOV与AOE网概念混淆,拓扑排序和关键路径的应用,不涉及7.5 有向无环图及其应用的具体实现细节和扩展应用,
94,7.5.1 拓扑排序,4,将有向无环图的顶点排成线性序列使所有弧的前驱在后继之前的过程,入度为零 | 删除入度为零的顶点 | 检测环,拓扑排序|拓扑序列|[],拓扑序列不唯一|有向环无法完成拓扑排序|入度统计错误,拓扑排序的应用场景,不涉及7.5.1 拓扑排序的具体实现细节和扩展应用,
95,7.5.2 关键路径,4,从源点到汇点最长路径决定工程最短完成时间的有向无环图问题,AOE网 | 关键路径 | 最长路径,[][],关键路径计算错误|最早最迟时间混淆|余量为零的活动不是关键活动,关键路径的求解方法,不涉及7.5.2 关键路径的具体实现细节和扩展应用,
96,7.6 最短路径,3,图中两顶点间边权值之和最小的路径称为最短路径,Dijkstra算法 | Floyd算法 | 贪心,Dijkstra|Floyd|[],最短路径与最小路径混淆|负权边的处理|路径包含的顶点数,最短路径的算法设计,不涉及7.6 最短路径的具体实现细节和扩展应用,
97,7.6.1 从某个源点到其余各顶点的最短路径,4,求带权图中某一顶点到其他所有顶点的最短路径问题,Dijkstra算法 | 单源最短路径 | 贪心,Dijkstra算法|最短路径|[],Dijkstra不适用于负权边|贪心选择的正确性,单源最短路径的应用,不涉及7.6.1 从某个源点到其余各顶点的最短路径的具体实现细节和扩展应用,
