"node_id","name","level","definition","core_elements","key_terms","formulas","common_mistakes","scope_boundary","prerequisites_desc"
"743","1.6.1 虚拟机的基本概念","4","虚拟机是一种软件实现的计算机，它在物理计算机之上模拟出完整的硬件环境供操作系统运行。","虚拟硬件 | Guest OS | Host OS | 资源共享","虚拟机 | Hypervisor | 虚拟化技术","[]","混淆Type-1和Type-2虚拟机 | 认为虚拟机无性能损失","不讨论虚拟机的性能优化和管理工具","需理解操作系统的基本概念和虚拟化技术。"
"744","2 进程管理","2","操作系统对进程的创建、调度、同步、通信和撤销等全生命周期的管理。","进程概念 | CPU调度 | 同步互斥 | 死锁处理","进程 | 线程 | 调度 | 同步 | 死锁","[]","混淆进程和程序的概念 | 忽略进程同步的重要性","仅讨论单处理器系统的进程管理","需理解操作系统的基本概念和处理机的工作方式。"
"745","2.1 进程与线程简介","3","进程是程序的一次执行过程，是资源分配的基本单位；线程是进程中的执行单元，是CPU调度的基本单位。","进程定义 | 线程定义 | 进程组成 | 进程状态","进程 | 线程 | 程序 | 执行流","[]","将进程等同于程序 | 混淆进程和线程的调度单位","不深入讨论进程调度算法和同步机制","需了解操作系统的基本概念和程序执行原理。"
"746","2.1.1 进程的概念和特征","4","进程是程序在处理器上的一次执行过程，具有动态性、并发性、独立性和异步性等特征。","动态性 | 并发性 | 独立性 | 异步性 | 结构性","进程 | PCB | 动态性 | 并发性","[]","认为进程是静态的程序代码 | 忽略进程的动态特征","不讨论进程控制块的具体结构","需理解程序的执行过程和操作系统的并发特性。"
"747","2.1.2 进程的组成","4","进程由程序段、数据段和进程控制块(PCB)三部分组成，PCB是进程存在的唯一标志。","程序段 | 数据段 | 进程控制块(PCB) | 进程标识符","PCB | 程序段 | 数据段 | 进程标识符","[]","忽略PCB的重要性 | 认为进程仅由程序组成","不讨论PCB的具体数据结构设计","需了解进程的基本概念和程序的组成。"
"748","2.1.3 进程的内存映像","4","进程在内存中的布局，从低地址到高地址依次为代码段、数据段、堆和栈。","代码段 | 数据段 | 堆 | 栈 | 内存布局","内存映像 | 代码段 | 数据段 | 堆 | 栈","[]","混淆堆和栈的增长方向 | 忽略内存对齐的要求","不讨论内存管理的具体实现机制","需了解进程的基本组成和计算机内存结构。"
"749","2.1.4 进程的状态与转换","4","进程在生命周期中经历创建、就绪、运行、阻塞和终止五种基本状态，并按一定规则转换。","创建态 | 就绪态 | 运行态 | 阻塞态 | 终止态","进程状态 | 状态转换 | 就绪队列 | 阻塞队列","[]","混淆阻塞态和就绪态 | 认为进程只能在就绪和运行间转换","不讨论状态转换的具体实现算法","需了解进程的基本概念和CPU调度。"
"750","2.1.5 进程控制","4","操作系统对进程生命周期的管理，包括进程创建、终止、阻塞和唤醒等操作。","进程创建 | 进程终止 | 进程阻塞 | 进程唤醒","进程控制 | fork | exit | wait","[]","忽略进程终止时的资源回收 | 混淆阻塞和挂起的区别","不讨论进程控制的具体系统调用实现","需了解进程的状态和组成。"
"751","2.1.6 进程的通信","4","进程间交换数据和信息的方式，包括共享内存、消息传递和管道通信等机制。","共享内存 | 消息传递 | 管道 | 信号量","进程通信 | 共享内存 | 消息传递 | 管道","[]","混淆共享内存和消息传递的特点 | 认为管道只能用于父子进程","不讨论具体通信机制的实现细节","需了解进程的基本概念和内存管理。"
"752","2.1.7 线程和多线程模型","4","线程是进程内的轻量级执行单元，多线程模型包括多对一、一对一和多对多三种类型。","轻量级执行单元 | 多对一模型 | 一对一模型 | 多对多模型","线程 | 多线程 | 用户级线程 | 内核级线程","[]","混淆用户级线程和内核级线程 | 认为多线程一定比单线程快","不讨论线程同步和通信的具体机制","需了解进程的基本概念和组成。"
"753","2.2 CPU调度","3","操作系统按照一定策略从就绪队列中选择一个进程分配CPU资源的过程。","调度概念 | 调度层次 | 调度算法 | 调度目标","CPU调度 | 就绪队列 | 调度算法","[]","混淆不同调度层次的区别 | 忽略调度目标的多样性","不讨论具体调度算法的实现细节","需了解进程的状态和转换。"
"754","2.2.1 调度的概念","4","调度是从就绪进程队列中按照一定算法选择一个进程并将CPU分配给它运行的过程。","选择进程 | 分配CPU | 就绪队列 | 调度算法","调度 | 进程调度 | 就绪队列","[]","将调度等同于进程切换 | 忽略调度的开销","不讨论具体调度算法的比较","需了解进程的状态和转换。"
"755","2.2.2 进程调度","4","决定哪个就绪进程获得CPU使用权的过程，分为抢占式和非抢占式两种方式。","抢占式调度 | 非抢占式调度 | 调度时机 | 调度策略","抢占式 | 非抢占式 | 调度时机","[]","混淆抢占式和非抢占式的区别 | 忽略调度时机的选择","不讨论具体调度算法的实现","需理解进程调度的基本概念。"
"756","2.2.3 调度的目标","4","CPU调度需要实现的目标包括CPU利用率高、系统吞吐量大、周转时间短、响应时间快和公平性等。","CPU利用率 | 系统吞吐量 | 周转时间 | 响应时间 | 公平性","CPU利用率 | 吞吐量 | 周转时间 | 响应时间","周转时间 = 完成时间 - 提交时间 | 带权周转时间 = 周转时间 / 执行时间","忽略调度目标间的冲突 | 只关注单一目标","不讨论目标之间的权衡方法","需了解进程调度的基本概念和目标。"
"757","2.2.4 进程切换","4","当CPU从一个进程切换到另一个进程时，需要保存当前进程的上下文并恢复新进程的上下文。","上下文保存 | 上下文恢复 | 进程控制块 | 模式切换","进程切换 | 上下文切换 | PCB","[]","将进程切换等同于模式切换 | 忽略切换开销","不讨论上下文切换的硬件支持","需了解进程的组成和处理机的工作模式。"
"758","2.2.5 CPU调度算法","4","常见的调度算法包括先来先服务、短作业优先、优先级调度、时间片轮转和多级反馈队列等。","FCFS | SJF | 优先级调度 | 时间片轮转 | 多级反馈队列","FCFS | SJF | 优先级调度 | 时间片轮转","平均周转时间 = Σ周转时间 / 进程数 | 平均等待时间 = Σ等待时间 / 进程数","混淆不同调度算法的特点 | 忽略算法的饥饿问题","不讨论算法的具体实现代码","需了解CPU调度的目标和进程调度方式。"
"759","2.2.6 多处理机调度","3","在多处理器环境下，进程如何在多个CPU之间分配和调度的问题，包括对称和非对称多处理。","对称多处理 | 非对称多处理 | 负载均衡 | 处理器亲和性","多处理机 | 负载均衡 | 处理器亲和性","[]","忽略负载均衡的重要性 | 混淆对称和非对称多处理","不讨论多处理器调度的具体算法实现","需了解单处理器CPU调度算法。"
"760","2.3 同步与互斥","3","协调多个进程对共享资源的访问，保证进程间正确的执行顺序和数据一致性。","同步 | 互斥 | 临界区 | 共享资源","同步 | 互斥 | 临界区 | 竞争条件","[]","混淆同步和互斥的概念 | 忽略竞争条件的危害","不讨论同步机制的具体实现细节","需了解进程的基本概念和通信方式。"
"761","2.3.1 同步与互斥的基本概念","4","互斥指多个进程不能同时使用同一资源，同步指进程间按预定顺序协调执行。","互斥关系 | 同步关系 | 临界资源 | 临界区","互斥 | 同步 | 临界资源 | 临界区","[]","将同步和互斥混为一谈 | 忽略临界区的定义","不讨论同步机制的具体实现","需了解进程的基本概念和并发执行的特点。"
"762","2.3.2 实现临界区互斥的基本方法","4","包括软件方法（如Peterson算法）和硬件方法（如中断禁用、硬件指令）实现临界区互斥。","软件方法 | 硬件方法 | Peterson算法 | 中断禁用 | Test-and-Set","Peterson算法 | Test-and-Set | Compare-and-Swap","[]","认为中断禁用适用于多处理器环境 | 忽略Peterson算法的局限性","不讨论高级同步机制的实现","需理解同步与互斥的基本概念。"
"763","2.3.3 互斥锁","4","互斥锁是最简单的同步工具，通过lock和unlock操作保证同一时刻只有一个进程进入临界区。","lock操作 | unlock操作 | 忙等待 | 自旋锁","互斥锁 | 自旋锁 | 忙等待","[]","忽略忙等待的CPU浪费 | 将互斥锁等同于信号量","不讨论互斥锁的底层硬件实现","需理解临界区和互斥的概念。"
"764","2.3.4 信号量","4","信号量是一种用于进程同步和互斥的整型变量，通过P(wait)和V(signal)操作实现。","整型信号量 | P操作 | V操作 | 队列机制","信号量 | P操作 | V操作 | wait | signal","P(S): S=S-1; if S<0 then block | V(S): S=S+1; if S<=0 then wakeup","P和V操作顺序错误导致死锁 | 忽略信号量的初值设置","不讨论信号量在具体操作系统中的实现","需了解互斥锁和进程同步的基本概念。"
"765","2.3.5 经典同步问题","4","包括生产者-消费者、读者-写者、哲学家就餐等经典问题，是同步机制的典型应用。","生产者-消费者 | 读者-写者 | 哲学家就餐 | 睡眠理发师","生产者-消费者 | 读者-写者 | 哲学家就餐","[]","生产者-消费者中缓冲区满时的处理 | 读者-写者中写者饥饿问题","不讨论问题的变体和优化解法","需掌握信号量和P/V操作的使用。"
"766","2.3.6 管程","4","管程是将共享数据和对数据的操作封装在一起的同步机制，内部只能有一个进程执行。","封装数据 | 条件变量 | 进程互斥 | 条件等待","管程 | 条件变量 | enter | leave","[]","将管程等同于进程 | 忽略条件变量的使用","不讨论管程的编程语言实现差异","需理解信号量和进程同步的基本原理。"
"767","2.4 死锁","3","多个进程因竞争资源而造成互相等待的僵局状态，若无外力作用则无法继续执行。","死锁定义 | 产生条件 | 预防策略 | 避免算法 | 检测解除","死锁 | 互斥 | 占有等待 | 不可剥夺 | 循环等待","[]","混淆死锁预防和死锁避免 | 认为死锁只在多处理器环境出现","不讨论死锁的分布式处理","需了解进程同步和资源分配的基本概念。"
"768","2.4.1 死锁的概念","4","死锁是指两个或多个进程因竞争资源而相互等待，且无法自行解除的状态。","互斥条件 | 占有并等待 | 不可剥夺 | 循环等待","死锁 | 资源分配图 | 死锁定理","死锁必要条件：互斥 + 占有等待 + 不可剥夺 + 循环等待","认为死锁只在特殊条件下发生 | 忽略死锁的四个必要条件","不讨论死锁的检测算法细节","需了解进程同步和资源分配的概念。"
"769","2.4.2 死锁预防","4","通过破坏死锁的四个必要条件之一来防止死锁发生，如一次申请所有资源、剥夺资源等。","破坏互斥条件 | 破坏占有等待 | 破坏不可剥夺 | 破坏循环等待","死锁预防 | 资源一次性申请 | 资源剥夺","[]","认为破坏互斥条件总是可行 | 忽略预防策略对资源利用率的影响","不讨论预防策略的实际应用限制","需理解死锁的四个必要条件。"
"770","2.4.3 死锁避免","4","在资源分配时动态检查系统安全性，若分配后可能导致不安全状态则拒绝分配。","安全状态 | 银行家算法 | 安全性检查 | 资源请求算法","死锁避免 | 银行家算法 | 安全序列 | 安全状态","Need[i][j] = Max[i][j] - Allocation[i][j] | Available[j] >= Need[i][j]","混淆安全状态和死锁状态 | 忽略安全性检查的开销","不讨论银行家算法的时间复杂度优化","需理解死锁的概念和必要条件。"
"771","2.4.4 死锁检测与解除","4","允许死锁发生，通过检测算法发现死锁并采取措施解除，如终止进程或资源剥夺。","检测算法 | 等待图 | 终止进程 | 资源剥夺","死锁检测 | 终止进程 | 资源回收","[]","忽略检测算法的定期执行 | 终止进程时选择不当","不讨论检测算法的优化和开销","需了解死锁的产生条件和预防避免方法。"
"772","3 内存管理","2","操作系统对内存资源的分配、保护、扩充和回收的管理功能。","内存分配 | 内存保护 | 内存扩充 | 地址映射","内存管理 | 地址空间 | 虚拟内存 | 分页 | 分段","[]","混淆物理地址和逻辑地址 | 忽略内存保护的重要性","仅讨论单处理器系统的内存管理","需了解计算机组成原理中的存储系统。"
"773","3.1 内存管理概念","3","内存管理的基本原理和各种存储分配方式，包括连续分配、分页、分段和段页式管理。","基本原理 | 连续分配 | 分页管理 | 分段管理 | 段页式","内存管理 | 分配方式 | 地址映射","[]","混淆不同分配方式的特点 | 忽略地址映射的重要性","不讨论虚拟内存的具体实现","需了解计算机内存结构和操作系统功能。"
"774","3.1.1 内存管理的基本原理和要求","4","内存管理需实现内存的分配与回收、地址转换、内存保护和内存扩充等功能。","分配与回收 | 地址转换 | 内存保护 | 内存扩充","地址转换 | 内存保护 | 内存扩充","逻辑地址 + 基址寄存器 = 物理地址","忽略内存保护机制 | 混淆静态和动态地址重定位","不讨论具体分配算法的实现","需了解计算机内存的基本结构。"
"775","3.1.2 连续分配管理方式","4","为用户程序分配连续的内存空间，包括单一连续分配、固定分区和动态分区分配。","单一连续分配 | 固定分区 | 动态分区 | 分配算法","连续分配 | 分区分配 | 首次适应 | 最佳适应","[]","忽略内部碎片和外部碎片的区别 | 低估动态分区分配的开销","不讨论分页和分段等离散分配方式","需了解内存管理的基本原理。"
"776","3.1.3 基本分页存储管理","4","将进程的逻辑地址空间等分为页，物理内存等分为页框，通过页表实现逻辑地址到物理地址的映射。","页 | 页框 | 页表 | 地址映射 | 快表","分页 | 页表 | 快表TLB | 页号 | 页内偏移","逻辑地址 = 页号 + 页内偏移 | 物理地址 = 页框号 + 页内偏移","忽略页表的内存开销 | 混淆页号和页框号","不讨论多级页表和虚拟内存的实现","需理解内存管理的基本原理和地址转换。"
"777","3.1.4 基本分段存储管理","4","按照程序的逻辑结构将进程地址空间分为若干段，每段有独立的段表项进行地址映射。","段 | 段表 | 段基址 | 段长 | 地址映射","分段 | 段表 | 段基址 | 段长","物理地址 = 段基址 + 段内偏移","混淆分段和分页的区别 | 忽略段长的检查","不讨论段页式存储管理","需了解分页存储管理的基本原理。"
"778","3.1.5 段页式存储管理","4","先将进程分段，再将每段分页，结合分段和分页优点的存储管理方式。","分段 | 分页 | 段表 | 页表 | 三级地址转换","段页式 | 段表 | 页表 | 逻辑地址","逻辑地址 = 段号 + 页号 + 页内偏移","忽略三次访存的性能开销 | 混淆段页式的地址结构","不讨论段页式的具体优化技术","需分别掌握分段和分页存储管理。"
"779","3.2 虚拟内存管理","3","通过请求调页和页面置换技术，使进程的逻辑地址空间可以大于物理内存空间。","虚拟内存 | 请求分页 | 页面置换 | 内存分配","虚拟内存 | 请求分页 | 页面置换 | 抖动","[]","认为虚拟内存就是磁盘空间 | 忽略页面置换算法的影响","不讨论虚拟内存的硬件实现细节","需掌握基本分页存储管理的原理。"
"780","3.2.1 虚拟内存的基本概念","4","虚拟内存利用局部性原理，将部分页面驻留内存，其余驻留外存，实现逻辑地址空间大于物理内存。","局部性原理 | 请求调页 | 缺页中断 | 工作集","虚拟内存 | 局部性原理 | 缺页中断","[]","忽略局部性原理的重要性 | 认为虚拟内存是无限的","不讨论虚拟内存的具体实现技术","需理解分页存储管理的基本原理。"
"781","3.2.2 请求分页管理方式","4","在基本分页基础上增加请求功能，仅装入部分页面即可执行，需要时再调入其他页面。","页表项修改 | 缺页中断 | 页面调入 | 页面调出","请求分页 | 缺页中断 | 页面调入","缺页率 = 缺页次数 / 访问页面次数","忽略页表项中状态位的作用 | 低估缺页中断的处理开销","不讨论具体的页面置换算法","需掌握基本分页存储管理的原理。"
"782","3.2.3 页框分配","4","操作系统为进程分配物理页框的策略，包括固定分配和可变分配，以及局部置换和全局置换。","固定分配 | 可变分配 | 局部置换 | 全局置换","页框分配 | 固定分配 | 可变分配","[]","混淆固定分配和可变分配的区别 | 忽略置换范围的影响","不讨论页框分配的具体算法实现","需理解请求分页的基本原理。"
"783","3.2.4 页面置换算法","4","当内存不足时选择哪个页面调出的算法，包括OPT、FIFO、LRU、Clock等算法。","OPT | FIFO | LRU | Clock | 最近最少使用","页面置换 | 最佳置换 | 先进先出 | 最近最久未使用","缺页中断次数 / 访问次数 = 缺页率","混淆LRU和FIFO的性能 | 忽略Belady异常现象","不讨论各算法的硬件实现","需掌握请求分页和缺页中断的概念。"
"784","3.2.5 抖动和工作集","4","抖动是因分配给进程的页框过少导致频繁缺页的现象，工作集是进程在一段时间内访问的页面集合。","抖动 | 工作集 | 驻留集 | 缺页率","抖动 | 工作集 | 驻留集","工作集 W(t, Δ) = {在t-Δ到t时间内访问的页面集合}","将抖动等同于缺页中断 | 忽略工作集模型的作用","不讨论抖动检测的具体算法","需理解页面置换和缺页中断的概念。"
"785","3.2.6 页框回收","4","当可用内存不足时，操作系统选择合适的页面写回磁盘以释放内存空间的过程。","脏页写回 | 干净页释放 | 回收策略 | LRU算法","页框回收 | 脏页 | 干净页","[]","忽略脏页和干净页的处理差异 | 低估回收操作的开销","不讨论页框回收的具体实现细节","需了解页面置换算法和内存管理。"
"786","3.2.7 内存映射文件","4","将文件直接映射到进程的虚拟地址空间，使文件访问像内存访问一样简单高效。","文件映射 | 虚拟地址 | 按需调页 | 延迟写回","内存映射文件 | mmap | 文件映射","[]","认为内存映射文件会立即加载整个文件 | 混淆内存映射和普通文件I/O","不讨论内存映射文件的系统调用实现","需了解虚拟内存和文件系统的基本概念。"
"787","3.2.8 虚拟存储器性能影响因素","3","影响虚拟存储器性能的因素包括页大小、页框数、置换算法、局部性程度和磁盘速度等。","页大小 | 页框数 | 置换算法 | 局部性 | 磁盘速度","性能因素 | 页大小 | 置换算法","有效访问时间 = (1-缺页率)×内存访问时间 + 缺页率×缺页中断处理时间","忽略页大小对性能的影响 | 认为增加页框数总能改善性能","不讨论性能优化的具体技术手段","需掌握虚拟内存和页面置换算法。"
"788","3.2.9 地址翻译的示例","3","通过具体例子演示分页或分段系统中逻辑地址到物理地址的转换过程。","地址结构 | 页表查找 | 物理地址计算 | 快表使用","地址翻译 | 逻辑地址 | 物理地址 | 页表","物理地址 = 页框号 × 页大小 + 页内偏移","地址计算时单位换算错误 | 忽略快表命中情况","不讨论复杂的多级地址翻译","需掌握分页存储管理的地址映射方法。"
"789","4 文件管理","2","操作系统对文件的组织、存储、检索、共享和保护的管理功能。","文件系统 | 目录管理 | 文件存储 | 文件共享","文件 | 目录 | 文件系统 | 文件控制块","[]","混淆文件的逻辑结构和物理结构 | 忽略文件保护的重要性","仅讨论文件系统的基本原理","需了解操作系统的基本概念和存储管理。"
"790","4.1 文件系统基础","3","文件系统的基础概念，包括文件的定义、结构、属性和操作等。","文件定义 | 文件结构 | 文件属性 | 文件操作","文件 | 文件系统 | 文件属性","[]","混淆文件的不同结构类型 | 忽略文件系统层次结构","不讨论具体文件系统的实现","需了解操作系统的基本概念和存储管理。"
"791","4.1.1 文件的基本概念","4","文件是具有文件名的一组相关信息的集合，是操作系统中信息存储的基本单位。","文件名 | 文件内容 | 文件属性 | 文件类型","文件 | 文件名 | 文件属性 | 文件类型","[]","认为文件名就是文件的全部 | 忽略文件属性的重要性","不讨论文件系统的具体实现","需了解信息存储和文件系统的基本概念。"
"792","4.1.2 文件系统结构","4","文件系统的层次结构，从用户接口到物理存储的多层抽象设计。","用户接口 | 逻辑文件系统 | 文件组织模块 | 基本文件系统","文件系统 | 层次结构 | 抽象层","[]","混淆各层次的功能 | 忽略层次间接口的定义","不讨论各层次的具体实现细节","需了解文件的基本概念和操作系统的层次结构。"
"793","4.1.3 文件的逻辑结构","4","文件的逻辑结构包括无结构文件（流式文件）和有结构文件（记录式文件）两种类型。","无结构文件 | 有结构文件 | 流式文件 | 记录式文件","逻辑结构 | 流式文件 | 记录式文件","[]","混淆逻辑结构和物理结构 | 忽略流式文件的特点","不讨论文件的物理存储结构","需了解文件的基本概念和组织方式。"
"794","4.2 目录与文件","3","目录用于组织和管理文件，文件控制块记录文件的元数据信息。","目录结构 | 文件控制块 | 索引节点 | 文件操作","目录 | 文件控制块 | 索引节点 | inode","[]","混淆目录和文件的概念 | 忽略索引节点的作用","不讨论目录的具体实现算法","需了解文件系统的基本概念。"
"795","4.2.1 目录的基本概念","4","目录是文件系统中用于组织和管理文件的特殊文件，记录了文件名到文件控制块的映射。","文件名映射 | 文件组织 | 目录项 | 路径名","目录 | 目录项 | 路径名 | 绝对路径","[]","认为目录就是文件夹 | 忽略目录的组织功能","不讨论目录的具体实现方式","需了解文件的基本概念和组织方式。"
"796","4.2.2 文件控制块和索引节点","4","文件控制块(FCB)包含文件的所有属性信息，索引节点(inode)将文件描述信息从目录项中分离。","文件控制块 | 索引节点 | 文件属性 | 目录项","FCB | 索引节点 | inode | 目录项","[]","混淆FCB和索引节点的区别 | 忽略索引节点对目录查询的优化","不讨论索引节点的具体数据结构","需了解目录的基本概念和文件属性。"
"797","4.2.3 目录结构","4","目录的组织方式，包括单级目录、两级目录、树形目录和图形目录结构等。","单级目录 | 两级目录 | 树形目录 | 图形目录","目录结构 | 树形目录 | 图形目录","[]","混淆不同目录结构的特点 | 忽略树形目录的层次限制","不讨论目录结构的具体实现","需了解目录的基本概念和功能。"
"798","4.2.4 目录的操作","4","目录的基本操作包括创建、删除、重命名、列出内容和查找文件等。","创建目录 | 删除目录 | 重命名 | 查找文件","目录操作 | 创建 | 删除 | 查找","[]","忽略目录操作的权限检查 | 低估目录遍历的开销","不讨论目录操作的并发控制","需了解目录的基本结构和文件操作。"
"799","4.2.5 目录实现","4","目录的实现方式包括线性列表和哈希表两种，各有优缺点和适用场景。","线性列表 | 哈希表 | 查找效率 | 存储开销","目录实现 | 线性列表 | 哈希表","[]","忽略哈希表的冲突处理 | 低估目录大小对查找的影响","不讨论目录实现的优化技术","需了解目录的基本操作和数据结构。"
