node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
533,2.5 数字传输系统,数字传输系统包括PCM编码、T1/E1载波系统、SONET/SDH等，实现数字信号在广域网上的高效传输,PCM编码 | T1载波 | E1载波 | SONET | SDH,PCM | T1 | E1 | SONET | SDH,[],混淆T1与E1标准 | 误认为PCM仅用于电话,不涉及具体传输设备实现,需理解数字通信基本原理,
534,2.6 宽带接入技术,宽带接入技术实现用户到互联网的高速连接，主要包括ADSL、HFC、FTTx等技术,ADSL | HFC | FTTx | xDSL | 光纤接入,ADSL | HFC | FTTx,[],混淆各种宽带接入技术的特点 | 误认为ADSL已完全淘汰,不涉及具体接入设备配置,需理解宽带接入基本概念,
535,2.6.1 ADSL技术,非对称数字用户线(ADSL)利用电话线提供宽带接入，采用DMT调制技术，上下行速率不对称,非对称 | DMT调制 | 频分复用 | 电话线接入,ADSL | DMT,[],混淆ADSL与VDSL | 误认为ADSL上下行速率对称,不涉及ADSL具体配置,需理解数字用户线基本概念,
536,2.6.2 光纤同轴混合网（HFC网）,HFC网在有线电视网基础上改造，采用光纤到服务区+同轴电缆入户的混合结构，支持双向通信,光纤同轴混合 | 有线电视网改造 | 双向通信 | 光纤到服务区,HFC | 光纤 | 同轴电缆,[],混淆HFC与纯光纤接入 | 误认为HFC仅支持单向通信,不涉及HFC网络具体实现,需理解有线电视网络基本原理,
537,2.6.3 FTTx技术,FTTx(光纤到...)技术将光纤延伸到用户附近，包括FTTH(到家)、FTTB(到楼)、FTTC(到路边)等，是主流宽带接入方向,FTTH | FTTB | FTTC | 光纤到户 | 光纤到楼,FTTH | FTTB | FTTC,[],混淆各种FTTx的区别 | 误认为FTTH是最经济的方案,不涉及光纤到户具体安装,需理解光纤接入基本概念,
538,3 数据链路层,数据链路层在物理层提供的比特流传输基础上，通过差错控制、流量控制等手段，为网络层提供可靠的数据帧传输服务,帧封装 | 差错检测 | 流量控制 | 介质访问控制,数据链路层 | 帧 | MAC,[],混淆数据链路层与物理层功能 | 误认为数据链路层仅做差错检测,不涉及物理层具体实现,不涉及3 数据链路层的具体实现细节和扩展应用,
539,3.1 使用点对点信道的数据链路层,点对点信道是一对一通信，数据链路层将网络层交来的IP数据报封装成帧，通过差错检测确保可靠传输,帧封装 | 差错检测 | 透明传输 | 点对点协议,帧 | 封装 | 差错检测,[],混淆点对点与广播信道的区别 | 误认为帧封装仅添加首部,不涉及具体协议实现,需理解数据链路层基本功能,
540,3.1.1 数据链路和帧,数据链路是物理链路加上必要的通信协议，帧是数据链路层的数据传输单位，由首部、数据部分和尾部组成,数据链路 | 帧 | 帧首部 | 帧尾部 | 数据部分,帧 | 首部 | 尾部,[],混淆数据链路与物理链路 | 误认为帧没有固定格式,不涉及具体帧格式设计,需理解数据链路层基本概念,
541,3.1.2 三个基本问题,数据链路层三个基本问题：封装成帧(加首尾标记)、透明传输(转义字符/字节填充)、差错检测(CRC校验),封装成帧 | 透明传输 | 差错检测 | CRC校验,封装成帧 | 透明传输 | CRC,CRC校验码计算,混淆透明传输与差错检测 | 误认为CRC能纠错,不涉及差错纠正技术,需理解帧传输基本原理,
542,3.2 点对点协议PPP,PPP协议是点对点信道上最广泛使用的数据链路层协议，支持多种网络层协议，具有差错检测但不纠正错误的功能,PPP协议 | 字节填充 | 差错检测 | 网络控制协议NCP,PPP | NCP | LCP,[],混淆PPP与HDLC | 误认为PPP提供可靠传输,不涉及PPP协议具体实现,需理解点对点信道基本概念,
543,3.2.1 PPP协议的特点,PPP协议特点：简单、不纠错不序号、全双工、支持多种网络层协议、可进行身份验证，适用于拨号上网等场景,简单 | 不纠错 | 全双工 | 多协议支持 | 身份验证,PPP | 全双工,[],误认为PPP提供可靠传输 | 混淆PPP与以太网区别,不涉及PPP具体配置,需理解数据链路层协议特点,
544,3.2.2 PPP协议的帧格式,PPP帧格式：标志字段(0x7E) | 地址字段(0xFF) | 控制字段(0x03) | 协议字段 | 信息字段 | FCS | 标志字段,标志字段 | 地址字段 | 控制字段 | 协议字段 | FCS,0x7E | FCS,[],混淆PPP帧与以太网帧 | 误认为地址字段可变,不涉及具体帧处理实现,需理解PPP协议基本结构,
545,3.2.3 PPP协议的工作状态,PPP工作状态：链路静止→链路建立(LCP)→鉴别→网络层协议配置(NCP)→链路打开→链路终止,LCP | NCP | 鉴别 | 链路建立 | 链路终止,LCP | NCP,[],混淆LCP与NCP功能 | 误认为PPP始终处于打开状态,不涉及具体状态机实现,需理解PPP协议基本流程,
546,3.3 使用广播信道的数据链路层,广播信道是一对多通信，多站共享同一信道，需介质访问控制(MAC)解决冲突问题，典型网络是以太网,广播信道 | 介质访问控制 | 冲突 | 以太网,MAC | 冲突 | 以太网,[],混淆广播信道与点对点信道 | 误认为以太网仅使用广播信道,不涉及具体MAC协议细节,需理解数据链路层基本功能,
547,3.3.1 局域网的数据链路层,局域网数据链路层分为LLC子层(逻辑链路控制)和MAC子层(介质访问控制)，MAC子层管理信道访问,LLC子层 | MAC子层 | 逻辑链路控制 | 介质访问控制,LLC | MAC,[],混淆LLC与MAC功能 | 误认为LLC是必须的,不涉及具体LLC协议,需理解局域网基本结构,
548,3.3.2 CSMA/CD协议,载波监听多点接入/碰撞检测(CSMA/CD)是以太网的核心协议，采用争用型介质访问控制，通过二进制指数退避算法处理冲突,载波监听 | 多点接入 | 碰撞检测 | 二进制指数退避,CSMA/CD | 退避算法,最小帧长=2×传播时延×数据传输速率,混淆CSMA/CD与CSMA/CA | 误认为CSMA/CD用于无线网络,不涉及CSMA/CA协议,需理解广播信道基本概念,
549,3.3.3 使用集线器的星形拓扑,集线器工作在物理层，采用星形拓扑连接站点，但逻辑上仍为总线型网络，所有端口共享带宽,集线器 | 星形拓扑 | 物理层设备 | 共享带宽,集线器 | 星形拓扑,[],混淆集线器与交换机 | 误认为星形拓扑逻辑上也是星形,不涉及交换机工作原理,需理解网络拓扑基本概念,
550,3.3.4 以太网的信道利用率,以太网信道利用率与帧长和网络跨距有关，提高利用率需增大帧长或减小网络跨距，理想情况下可达100%,信道利用率 | 帧长 | 网络跨距 | 传播时延,利用率 | 帧长,a=传播时延/发送时延,混淆信道利用率与吞吐量 | 忽略传播时延的影响,不涉及具体网络优化方法,需理解CSMA/CD协议原理,
551,3.3.5 以太网的MAC层,MAC层负责MAC帧格式定义和MAC地址管理，以太网MAC帧包含目的地址、源地址、类型字段、数据和FCS,MAC帧 | MAC地址 | 目的地址 | 源地址 | 类型字段,MAC帧 | MAC地址,[],混淆MAC地址与IP地址 | 误认为MAC地址可改变,不涉及MAC层具体实现,需理解局域网基本结构,
552,3.4 扩展的以太网,以太网扩展包括物理层扩展(集线器级联)和数据链路层扩展(网桥/交换机)，虚拟局域网(VLAN)逻辑上划分广播域,物理层扩展 | 数据链路层扩展 | 网桥 | 交换机 | VLAN,网桥 | 交换机 | VLAN,[],混淆物理层与数据链路层扩展 | 误认为VLAN隔离广播域,不涉及具体VLAN配置,需理解以太网基本结构,
553,3.4.1 在物理层扩展以太网,物理层扩展使用集线器级联多个以太网段，扩展网络覆盖范围和站点数量，但会增加冲突域大小,集线器级联 | 冲突域扩大 | 网络扩展,集线器 | 冲突域,[],误认为集线器能隔离冲突域 | 混淆冲突域与广播域,不涉及集线器具体配置,需理解以太网基本结构,
554,3.4.2 在数据链路层扩展以太网,网桥/交换机根据MAC地址转发帧，隔离冲突域但不隔离广播域，自学习算法建立转发表,网桥 | 交换机 | 转发表 | 自学习算法 | 冲突域隔离,网桥 | 交换机 | 转发,[],混淆网桥与交换机 | 误认为交换机能隔离广播域,不涉及交换机具体实现,需理解以太网基本结构,
555,3.4.3 虚拟局域网,虚拟局域网(VLAN)将物理局域网逻辑划分为多个广播域，通过交换机端口或MAC地址划分，隔离广播风暴,VLAN | 广播域 | 逻辑划分 | 端口划分,VLAN | 广播域,[],混淆VLAN与物理局域网 | 误认为VLAN可跨交换机,不涉及VLAN具体配置,需理解交换机工作原理,
556,3.5 高速以太网,高速以太网包括100BASE-T、吉比特以太网、10吉比特以太网等，保持以太网帧格式不变，实现平滑升级,100BASE-T | 吉比特以太网 | 10GE | 全双工,100BASE-T | 吉比特 | 10GE,[],混淆各种高速以太网标准 | 误认为高速以太网改变了帧格式,不涉及具体设备配置,需理解以太网基本结构,
557,3.5.1 100BASE-T以太网,快速以太网(100BASE-T)在保持以太网帧格式基础上将速率提高到100Mbps，支持全双工和半双工模式,100BASE-TX | 100BASE-FX | 全双工 | 半双工,100Mbps | 快速以太网 | 802.3u,[],混淆100BASE-T与10BASE-T | 误认为100BASE-T仅支持半双工,不涉及具体设备配置,需理解以太网基本原理,
558,3.5.2 吉比特以太网,吉比特以太网(1000BASE-T等)提供1Gbps速率，支持全双工和半双工，采用载波延伸和分组突发技术提高效率,1000BASE-T | 1000BASE-X | 载波延伸 | 分组突发,吉比特 | 1000BASE,[],混淆吉比特与快速以太网 | 误认为吉比特以太网仅用于光纤,不涉及具体设备配置,需理解高速以太网发展,
559,3.5.3 10吉比特以太网(10GE)和更快的以太网,10GE提供10Gbps速率，仅支持全双工，无CSMA/CD，采用光纤或双绞线，40GE/100GE向更高速率发展,10GE | 40GE | 100GE | 全双工 | 无CSMA/CD,10GE | 40GE | 100GE,[],误认为10GE仍使用CSMA/CD | 混淆10GE与万兆无线,不涉及具体设备配置,需理解高速以太网技术,
560,3.5.4 使用以太网进行宽带接入,以太网可用于宽带接入，通过PPPoE在以太网上建立PPP连接，实现用户认证和计费,PPPoE | 宽带接入 | 用户认证 | 计费,以太网接入 | PPPoE | HFC,[],混淆PPPoE与传统PPP | 误认为以太网接入无需认证,不涉及具体接入配置,需理解以太网和PPP基本原理,
561,4 网络层,2,网络层负责将分组从源主机传送到目的主机，提供主机到主机的通信服务,分组转发 | 路由选择 | 虚拟互连 | 网络寻址 | 服务质量,网络层 | 分组 | 路由器 | 转发,[],误将网络层功能与数据链路层混淆 | 忽略网络层提供的是一种尽力而为的服务,不涉及具体路由协议的内部实现细节,需掌握数据链路层和物理层的基本原理
562,4.1 网络层提供的两种服务,3,网络层向运输层提供数据报和虚电路两种服务模式,数据报服务 | 虚电路服务 | 面向连接 | 无连接 | 可靠性保证,数据报 | 虚电路 | 端到端 | 尽力而为,[],认为Internet网络层提供可靠服务 | 混淆数据报与虚电路的适用场景,不涉及具体网络层协议的实现,需理解网络层在协议栈中的位置
563,4.2 网际协议IP,3,IP协议是TCP/IP体系中最核心的网络层协议实现无连接的数据报服务,无连接 | 不可靠 | 尽力而为 | 分组交换 | 网际互连,IP协议 | 数据报 | 分组 | 路由,[],认为IP协议提供可靠传输 | 忽略IP协议的不可靠性特点,不涉及IPv6等后续版本,需掌握网络层两种服务的基本概念
564,4.2.1 虚拟互连网络,4,通过IP协议屏蔽底层网络差异使各种网络在逻辑上互连成统一网络,IP协议 | 标准化 | 逻辑互连 | 协议转换 | 网络抽象,虚拟互连 | 互联网 | 网际网 | IP网,[],认为虚拟互连网络是物理连接 | 忽略路由器在网络互连中的作用,不涉及4.2.1 虚拟互连网络的具体实现细节和扩展应用,需理解网络层的基本功能
565,4.2.2 分类的IP地址,4,将IP地址划分为A类B类C类D类E类五类以适应不同规模网络,点分十进制 | 网络号 | 主机号 | 类别划分 | 地址分配,A类地址 | B类地址 | C类地址 | 特殊地址,网络号位数=32-主机号位数 | 可用主机数=2^主机号位数-2,误将网络号与主机号混淆 | 忘记网络地址和广播地址不可分配,不涉及无分类编址CIDR,需掌握二进制与十进制转换
566,4.2.3 IP地址与硬件地址,4,IP地址是网络层逻辑地址硬件地址是数据链路层物理地址,层次结构 | 全局唯一 | 局部唯一 | 地址解析 | 协议层次,IP地址 | MAC地址 | 硬件地址 | 地址映射,[],混淆IP地址与硬件地址的层次 | 认为ARP工作在网络层,不涉及IPv6的地址解析,需理解OSI模型各层的地址概念
567,4.2.4 地址解析协议ARP,4,将网络层IP地址解析为数据链路层硬件地址用于同一局域网内通信,请求广播 | 应答单播 | 缓存机制 | 地址映射 | 逐跳解析,ARP | RARP | ARP缓存 | MAC地址,[],认为ARP是网络层协议 | 忽略ARP只能在同一局域网使用,不涉及跨网段的地址解析,需掌握IP地址和硬件地址的概念
568,4.2.5 IP数据报的格式,4,IP数据报由首部和数据两部分组成首部包含版本首部长度等字段,版本 | 首部长度 | 总长度 | 标识 | 片偏移,首部长度 | TTL | 协议 | 校验和,首部长度单位为4字节 | TTL每经过路由器减1,不涉及IP选项字段的详细内容,需理解IP地址的结构,
569,4.2.6 IP层转发分组的流程,4,路由器根据路由表中的目的网络地址进行逐跳转发直至到达目的主机,查表转发 | 默认路由 | 路由聚合 | 逐跳转发 | 下一跳,路由表 | 默认路由 | 下一跳地址,转发只看目的网络不看目的主机 | 默认路由的优先级最低,不涉及路由表的构建过程,不涉及4.2.6 IP层转发分组的流程的具体实现细节和扩展应用,
570,4.3 划分子网和构造超网,3,通过子网划分提高IP地址利用率通过CIDR实现地址聚合,子网掩码 | 地址复用 | 路由聚合 | CIDR | 前缀编址,子网掩码 | 超网 | CIDR | 路由聚合,子网掩码中1表示网络位0表示主机位 | 子网划分会减少可用主机数,不涉及IPv6的地址分配,不涉及4.3 划分子网和构造超网的具体实现细节和扩展应用,
571,4.3.1 划分子网,4,从主机号借用若干位作为子网号实现网络的层次化管理,借用主机位 | 子网掩码 | 两级变三级 | 地址利用率,子网号 | 子网掩码 | CIDR记法,划分子网后IP地址结构变为网络号+子网号+主机号 | 子网号全0和全1的子网在早期不可用,不涉及超网的构造方法,需理解IP地址的分类结构,
572,4.3.2 使用子网时分组的转发,4,路由器使用子网掩码进行逐位与运算确定目的网络,子网掩码运算 | 逐位与 | 最长前缀匹配 | 默认路由,最长前缀匹配 | 子网掩码与运算,转发时用目的IP地址与子网掩码逐位与得到网络地址 | 忽略子网掩码导致转发错误,不涉及路由协议的路由表构建,不涉及4.3.2 使用子网时分组的转发的具体实现细节和扩展应用,
