node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
137,10.4.3 堆排序,4,利用堆这种数据结构进行选择排序以提高效率,建堆过程 | 调整堆 | 大根堆 | 小根堆 | 原地排序,堆排序 | 大根堆 | 小根堆 | 建堆 | 筛选,建堆时间: O(n) | 排序时间: O(n log n),建堆过程从最后一个非叶子节点开始而非从根开始 | 混淆大根堆与小根堆的用途,不理解堆调整的递归性质,需掌握完全二叉树和树形选择排序
138,10.5 归并排序,3,将两个或多个有序序列合并为一个有序序列的排序方法,二路归并 | 递归实现 | 稳定排序 | 需要额外空间,归并排序 | 二路归并 | 有序序列合并 | 稳定排序,时间复杂度: O(n log n) | 空间复杂度: O(n),忽略归并排序的稳定性特点 | 将归并排序的额外空间开销误认为O(1),不讨论多路归并的实现细节,需理解递归和分治思想
139,10.6 基数排序,3,不基于比较而是基于关键字各位的分配和收集进行排序,多关键字排序 | 分配 | 收集 | 稳定排序 | 链式存储,基数排序 | 多关键字 | 分配 | 收集 | 基数,时间复杂度: O(d(n+r)) | d为关键字位数 | r为基数,将基数排序的时间复杂度与比较排序混淆 | 忽略基数排序的稳定性特点,不适用于关键字位数差异很大的情况,需理解多关键字排序的基本概念
140,10.6.1 多关键字的排序,4,将记录按多个关键字分解后依次按关键字进行排序的过程,最高位优先 | 最低位优先 | 关键字分解 | 稳定排序,MSD | LSD | 最高位优先 | 最低位优先,需要d轮分配和收集 | 每轮需O(n)时间,混淆MSD与LSD的适用场景 | 将多关键字排序等同于基数排序,不讨论关键字位数对性能的影响,需掌握基数排序的基本思想
141,10.6.2 链式基数排序,4,使用链表实现基数排序以避免数据移动的排序方法,链表存储 | 分配到桶 | 收集链表 | 空间开销为O(n+r),链式基数排序 | 桶 | 链表 | 分配 | 收集,时间复杂度: O(d(n+r)) | 空间复杂度: O(n+r),误以为链式基数排序需要连续存储空间 | 将链式基数排序与数组实现的基数排序混淆,不适用于关键字位数过大的情况,需掌握链表操作和基数排序原理
142,10.7 各种内部排序方法的比较讨论,3,对常见内部排序算法的时间复杂度和空间复杂度进行综合比较分析,时间复杂度比较 | 空间复杂度比较 | 稳定性比较 | 适用场景分析,排序算法比较 | 时间复杂度 | 空间复杂度 | 稳定性,[],认为某种排序算法在所有场景下最优 | 忽略数据规模对排序算法选择的影响,不讨论外部排序的策略选择,需掌握各种内部排序算法的基本原理
143,11 外部排序,2,当数据量超过内存容量时利用外存进行排序的方法,多路归并 | 置换选择 | 最佳归并树 | 磁盘I/O,外部排序 | 多路归并 | 置换选择排序 | 最佳归并树,外部排序效率主要取决于磁盘I/O次数,混淆外部排序与内部排序的性能指标 | 不理解外部存储设备的存取特性,不讨论内存排序的具体算法细节,需掌握内部排序和文件的基本概念
144,11.1 外存信息的存取,3,磁盘和磁带等外部存储设备的信息存储与访问方式,磁盘结构 | 磁道 | 扇区 | 读写时间 | 缓冲区,磁盘 | 磁道 | 扇区 | 缓冲区,磁盘读写时间: 寻道时间+旋转延迟+传输时间,将外部存储设备与内存访问速度混淆 | 忽略缓冲区对外部排序的影响,不讨论磁带等顺序存储设备,需理解计算机存储层次结构
145,11.2 外部排序的方法,3,将数据分块写入外存再通过多路归并完成排序的基本方法,生成初始归并段 | 多路平衡归并 | 置换选择 | 减少I/O次数,初始归并段 | 多路归并 | 外部排序,归并路数k越大I/O次数越少 | 初始归并段越长归并次数越少,将外部排序的时间复杂度简单套用内部排序公式 | 忽略磁盘I/O对外部排序性能的影响,不讨论归并路数的选择策略,需掌握多路归并和置换选择排序
146,11.3 多路平衡归并的实现,3,利用败者树等数据结构实现多路平衡归并以减少比较次数,败者树 | k路归并 | 比较次数减少 | 败者树构建,败者树 | 多路归并 | 败者树,败者树每趟归并比较次数: (k-1)(n-1) | 优于两两归并,将败者树与胜者树混淆 | 未正确理解败者树的构建过程,不讨论k值的选择对性能的影响,需掌握败者树和多路归并的基本原理
147,11.4 置换-选择排序,3,在内存中利用堆进行选择以生成尽可能长的初始归并段,工作区 | 堆选择 | 初始归并段长度可变 | 减少归并趟数,置换选择排序 | 工作区 | 初始归并段 | 堆,初始归并段平均长度: 2L | L为工作区大小,误以为初始归并段长度固定 | 忽略置换选择对减少归并趟数的作用,不讨论工作区大小的选择策略,需掌握堆排序和外部排序的基本原理
148,11.5 最佳归并树,3,利用哈夫曼树原理构造归并树以使外部归并的I/O次数最少,哈夫曼树 | 带权路径长度 | 虚段 | 最优归并,最佳归并树 | 哈夫曼树 | 虚段 | 带权路径长度,最佳归并树使I/O次数最少,将最佳归并树与哈夫曼编码混淆 | 未正确处理初始归并段数量不足的情况,不讨论多路归并的败者树实现,需掌握哈夫曼树的构造算法
149,12 文件,2,存储在外部存储设备上的数据元素集合及其组织方式,文件组织 | 顺序文件 | 索引文件 | 散列文件 | 多关键字文件,文件 | 顺序文件 | 索引文件 | 散列文件,[],将文件概念与内存中的数据结构混淆 | 忽略文件组织与存储设备特性的关系,不讨论文件系统的管理机制,需掌握外部存储设备的基本特性
150,12.1 有关文件的基本概念,3,文件是记录的集合以及对记录进行组织和操作的基本概念,记录 | 文件 | 文件类型 | 文件操作,记录 | 文件 | 主关键字 | 次关键字,[],将文件中的记录与线性表中的元素混淆 | 忽略文件操作的物理特性,不讨论文件的逻辑结构分类,需掌握线性表和查找的基本概念
151,12.2 顺序文件,3,记录按关键字顺序存储且物理顺序与逻辑顺序一致的文件组织方式,顺序存储 | 顺序查找 | 批处理 | 适合磁带存储,顺序文件 | 顺序存储 | 批处理 | 顺序查找,适合顺序查找和批处理操作 | 不适合频繁随机插入和删除,误以为顺序文件只支持顺序访问 | 忽略顺序文件在磁带上的优势,不讨论顺序文件的更新策略,需掌握顺序存储结构的基本概念
152,12.3 索引文件,3,由索引区和数据区组成的通过索引表实现快速查找的文件组织方式,索引表 | 稠密索引 | 稀疏索引 | 多级索引,索引文件 | 稠密索引 | 稀疏索引 | 多级索引 | B+树索引,索引文件支持随机查找和顺序查找,索引表的维护开销不容忽视,将索引文件的索引与数据库索引混淆,不讨论B+树索引的详细实现,需掌握顺序查找和折半查找
153,12.4 ISAM文件和VSAM文件,3,两种经典的索引顺序存取方法及其改进形式,ISAM | VSAM | 磁盘柱面 | 磁道 | 索引结构,ISAM文件 | VSAM文件 | 磁盘 | 柱面索引 | 磁道索引,ISAM适合静态文件 | VSAM适合动态文件,混淆ISAM与VSAM的适用场景,将ISAM与VSAM简单等同于索引文件,不讨论文件的溢出处理机制,需掌握索引文件和磁盘存储的基本概念
154,12.4.1 ISAM文件,4,一种索引顺序存取方法通过多级索引实现快速查找,柱面索引 | 磁道索引 | 溢出区 | 适合静态文件,ISAM文件 | 柱面索引 | 磁道索引 | 溢出区,多级索引结构提高查找效率,溢出区用于处理新插入记录,误以为ISAM适合频繁插入操作 | 忽略ISAM文件的更新代价较高,不讨论溢出区的管理策略,需掌握索引文件和多级索引的基本概念
155,12.4.2 VSAM文件,4,一种可扩充的索引顺序存取方法支持动态插入和删除,控制区间 | 控制范围 | B+树索引 | 动态调整,VSAM文件 | 控制区间 | 控制范围 | B+树索引,VSAM支持动态插入和删除操作,利用B+树作为索引结构,将VSAM与ISAM混淆为同一种文件,忽略VSAM的空间管理机制,不讨论B+树索引的详细操作,需掌握B+树和索引文件的基本概念
156,12.5 直接存取文件(散列文件),3,通过散列函数直接计算记录存储位置的文件组织方式,散列函数 | 桶 | 溢出桶 | 冲突处理,散列文件 | 散列函数 | 桶 | 溢出桶 | 冲突,散列文件支持快速随机存取,冲突处理影响存取效率,将散列文件与散列表完全等同 | 忽略桶和溢出桶的概念,不讨论散列函数的选择策略,需掌握散列表和散列函数的基本概念
157,12.6 多关键字文件,3,支持按多个关键字进行查找和检索的文件组织方式,多重表文件 | 倒排文件 | 次关键字索引 | 多条件检索,多重表文件 | 倒排文件 | 次关键字 | 索引表,多关键字文件支持复杂查询操作,次关键字索引提高检索效率,将多关键字文件与数据库多索引混淆,忽略多关键字文件的存储开销,不讨论数据库查询优化技术,需掌握索引文件和链表的基本概念
158,12.6.1 多重表文件,4,在数据文件中为每个次关键字建立链表实现多关键字检索,次关键字链表 | 头指针 | 逻辑有序 | 物理无序,多重表文件 | 次关键字链表 | 头指针 | 链表,多重表文件通过链表实现多关键字检索,链表维护开销较大,将多重表文件与多重链表结构混淆,忽略链表断裂导致的数据丢失,不讨论链表的存储密度问题,需掌握链表和索引文件的基本概念
159,12.6.2 倒排文件,4,为每个次关键字建立索引表记录所有含该关键字的记录地址,倒排索引 | 次关键字 | 记录地址表 | 支持快速检索,倒排文件 | 倒排索引 | 次关键字 | 记录地址,倒排文件支持高效的多关键字检索,索引表维护开销较大,将倒排文件与倒排索引的概念混淆,忽略倒排索引的空间开销,不讨论倒排索引的更新策略,需掌握索引文件和多关键字文件的基本概念
